date, text, neg, neu, pos, compound2020-04-27,PipsToDollars Earnings AMZN TSLA MSFT AAPL AMD BA FB LUV MMM GE AAL UPS TWTR PFE CBSH PEP MA GOOGL GILD SBUX UALneutral ,0.0,1.0,0.0,0.0
2020-06-26,SorabNY Todays profit 1410  spy spx tsla ba amzn Daytrading  News Invest investing Finance Money Life NewYork wallstre ,0.0,0.854,0.146,0.4404
2020-06-10,BenzingaMedia TSLA PEP BUD TSLA Musk Its Time For Tesla Semi To Get On The Road  httpstcoFxESK5IMn8 ,0.0,1.0,0.0,0.0
2020-07-14,247WallSt Tuesdays Top Analyst Upgrades and Downgrades Part 2 LYFT MA NFLX NCLH PAYX RCL SPOT TSLA HEAR TWTR V W https ,0.0,0.909,0.091,0.2023
2020-06-01,trading at 550 Recently at 14 High of year 30 Did small offering that just closed Expanded into Canada Signing contractsHelping restaurants to open Will go parabolic on next news imo btc athx codx mark mcd tsla aspl fb baba nio uavs aapl goog gm f ,0.0,1.0,0.0,0.0
2020-07-10,TSLA  420K in 30 years Just need to go up like AAPL  ,0.0,0.815,0.185,0.3612
2020-07-15,once it hits 10 it runs fast to 20 imo Mutual funds will run it quickly Same thing that happened to codx and gnmk Look at their charts Its coming Very close imo mrna ino gene pixy gnus veru nio tnxp htbx aim tsla pton amzn aapl abt pfe mgm ,0.0,1.0,0.0,0.0
2020-06-27,JAMESLEO121 GOOG AAPL SPY AMZN TDOC TSLA COST BA NFLX NVDA TWTR ZM BABA FB DOW MSFT QQQ BB ,0.0,1.0,0.0,0.0
2020-07-13,musicnews360 USC will remove a John Wayne exhibit after  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness  ,0.0,1.0,0.0,0.0
2020-04-21,OptionsGod1 TSLA GOOGL FB AMZN moving up in AH ,0.0,1.0,0.0,0.0
2020-07-04,unknown STARTUP created by former VP of RampD 4 Medtronic AAPL AMD AMRN AAL BAC AMZN MSFT BA ABT TSLA X NVDA GE DIS CCL UBER DAL NFLX FB T F MU SQ M ZM XOM GILD ROKU UAL JPM ABBV FCX SNAP BABA WFC RCL BA IBIO INO AYTU GNC VISL C httpstco7IpVogZ43Y ,0.0,0.959,0.041,0.25
2020-07-13,TommyThornton If TSLA is just like AMZN Amazon rallied 21 into the SampP add Nov 05 and another 4 a month later  Then in the n ,0.0,0.833,0.167,0.4939
2020-04-16,Mutual funds buying it up Going to 25 at least Earnings coming out early then too late to buy 100 upside to go btc bch ino athx msft aapl tsla fb amzn nflx pton baba nio worx thmo mark mrna vir pfe mrk goog f gm ,0.0,1.0,0.0,0.0
2020-04-14,getting destroyed TSLA at highs and banks selling off Interesting day so far JPM ,0.179,0.67,0.151,-0.128
2020-06-29,are SOARING now SHORT SQUEEZE tomorrow AMZN TSLA WMT TGT NVDA SPY GLD EBAY AAPL FB TWTR GS S GOOG DIS  IBM MSFT BIDU VZ ADBE AMAT ADSK AVGO BABA  CDNS CAVM CERN CHKP CSCO CTXS CTSH CSC DVMT DOV DST ATVI EA MU PYPL SIRI AMTD httpstco8ucCWBslhH ,0.0,1.0,0.0,0.0
2020-06-30,TheDomino Tesla TSLA market value just went over 200 billion for the first time ever ,0.0,0.854,0.146,0.34
2020-06-25,Wow End Game is Energy SalesIdeanomics MEG Announces the Official Launch of Its Energy Services Unit Through Deal with New In httpstcosAbPNqnMR0 via YahooFinance tsla amzn ge xom bp nkla ,0.0,0.771,0.229,0.7906
2020-05-08,will lose 18 of TOTAL revenue from the guidance given on equip sales alone Also 8 of PF gyms are in epicenter NYNJ SPY MSFT AMZN FB SBUX JPM CMG JNJ BABA NKE CCL UNH NVDA DIS VZ TSLA QQQ MSI WMT NOW NFLX DECK MELI BKNG BA CCL WYNN RCL AAL ,0.088,0.912,0.0,-0.5719
2020-07-06,SPY QQQ IWM SPX NDX RUT AMZN NFLX AAPL MSFT BA TSLA Stocks amp Option Alert  Service httpstcoZXTYWWzaA8  ,0.0,0.885,0.115,0.296
2020-07-10,of Seattle City Council supports plan  AAPL AMZN BTC ETH FB GOOG MSFT QQQ SPY TSLA cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency Bitcoin Ethereum Coinbase Robinhood httpstcoH9th2Wkz5T ,0.0,0.93,0.07,0.3612
